|KSCR-FM     |93.5  MHz |FM |228 |ND  |                    |C3 |-  |LIC    |BENSON                   |MN |US |BLH-20020905AAJ     |25.    kW |25.    kW |100.0   |100.0   |54254      |N |45 |19 |5.9   |W |95  |33 |49.1  |HEADWATERS MEDIA, LLC                                                       |   0.00 km |   0.00 mi |  0.00 deg |423.   m|423.0  m|-         |-       |1210048 |       m|200209050 |5420fb11928d450da821c1b6063ebeb7   |87fa3fe57b454ada9abfc1b6063ebeb7   |
|KSCR-FM     |93.5  MHz |FM |228 |ND  |                    |C3 |-  |MOD    |BENSON                   |MN |US |0000266797          |50.    kW |50.    kW |100.0   |100.0   |54254      |N |45 |19 |5.75  |W |95  |33 |46.6  |HEADWATERS MEDIA, LLC                                                       |   0.00 km |   0.00 mi |  0.00 deg |420.   m|420.0  m|-         |-       |1210048 |       m|266797    |25076ff394e07de40194fc27be5414ae   |25076ff394e07de40194fc27c08814b5   |
|K228DR      |93.5  MHz |FX |228 |ND  |                    |D  |-  |LIC    |OWATONNA                 |MN |US |0000233519          |0.25   kW |0.25   kW |0.0     |0.0     |82553      |N |44 |5  |23.2  |W |93  |13 |29.4  |OWATONNA AREA CHRISTIAN RADIO, INC.                                         |   0.00 km |   0.00 mi |  0.00 deg |400.   m|400.0  m|-         |-       |-       |       m|233519    |25076ff38bd01f3c018c18ddfddd27ec   |25076ff38bd01f3c018c18ddfe4227f3   |
|K228FY      |93.5  MHz |FX |228 |ND  |                    |D  |-  |LIC    |ROCHESTER                |MN |US |BLFT-20190502AAB    |-      kW |0.25   kW |0.0     |0.0     |202567     |N |44 |0  |12.0  |W |92  |29 |7.0   |IHM LICENSES, LLC                                                           |   0.00 km |   0.00 mi |  0.00 deg |0.0    m|370.   m|-         |-       |-       |       m|201905029 |57ba85cbcf3749e2adf9c1b6063ebeb7   |937ac058d42c4c719011c1b6063ebeb7   |
|K228FV      |93.5  MHz |FX |228 |ND  |                    |D  |-  |LIC    |ST. JOSEPH               |MN |US |BLFT-20181009AAS    |0.25   kW |0.25   kW |0.0     |0.0     |202860     |N |45 |38 |18.9  |W |94  |22 |24.0  |GABRIEL MEDIA                                                               |   0.00 km |   0.00 mi |  0.00 deg |436.   m|436.0  m|-         |-       |1023852 |       m|201810098 |99de2075c37149bfb446c1b6063ebeb7   |dc3434b7b3824171aa7dc1b6063ebeb7   |
|K228XN      |93.5  MHz |FX |228 |ND  |                    |D  |-  |LIC    |ST. PETER                |MN |US |BLFT-20090619ACK    |0.06   kW |0.06   kW |69.8    |0.0     |143176     |N |44 |18 |30.9  |W |93  |55 |52.8  |MINNESOTA PUBLIC RADIO                                                      |   0.00 km |   0.00 mi |  0.00 deg |361.   m|361.0  m|-         |-       |1210658 |       m|200906199 |84fade0a849640f8b66cc1b6063ebeb7   |9212b558c808499289b6c1b6063ebeb7   |
|KITN        |93.5  MHz |FM |228 |ND  |                    |C2 |-  |LIC    |WORTHINGTON              |MN |US |BLH-19941121KC      |50.    kW |50.    kW |142.0   |142.0   |30878      |N |43 |31 |30.8  |W |95  |24 |48.0  |ABSOLUTE COMMUNICATIONS II, L.L.C.                                          |   0.00 km |   0.00 mi |  0.00 deg |605.   m|605.0  m|-         |-       |-       |       m|199411211 |fbbee0e028d945738fc9c1b6063ebeb7   |470ae06131944ef78baac1b6063ebeb7   |
|KXXR        |93.7  MHz |FM |229 |ND  |H                   |C  |-  |LIC    |MINNEAPOLIS              |MN |US |BLH-19910814KF      |100.   kW |100.   kW |315.0   |315.0   |35506      |N |45 |3  |29.8  |W |93  |7  |27.7  |RADIO LICENSE HOLDINGS LLC                                                  |   0.00 km |   0.00 mi |  0.00 deg |593.   m|593.0  m|-         |-       |-       |       m|199108140 |e589f5f358ff498fb88fc1b6063ebeb7   |5610de776521449484bac1b6063ebeb7   |
|KXXR        |93.7  MHz |FS |229 |ND  |H                   |C  |-  |LIC    |MINNEAPOLIS              |MN |US |BLH-19920604KC      |40.    kW |40.    kW |251.0   |251.0   |35506      |N |44 |58 |33.8  |W |93  |16 |20.8  |RADIO LICENSE HOLDINGS LLC                                                  |   0.00 km |   0.00 mi |  0.00 deg |519.   m|519.0  m|-         |-       |-       |       m|199206040 |d951b1b7303d40fb8012c1b6063ebeb7   |6f9abcef21ab42f99479c1b6063ebeb7   |
|KXXR        |93.7  MHz |FS |229 |ND  |H                   |C  |-  |LIC    |MINNEAPOLIS              |MN |US |BMLH-19990929ABP    |37.    kW |37.    kW |251.0   |251.0   |35506      |N |44 |58 |33.9  |W |93  |16 |20.8  |RADIO LICENSE HOLDINGS LLC                                                  |   0.00 km |   0.00 mi |  0.00 deg |519.   m|519.0  m|-         |-       |1029019 |       m|199909299 |7d35c741e9084f5aa074c1b6063ebeb7   |e27ff691fc8c4fc28a10c1b6063ebeb7   |
|KXXR        |93.7  MHz |FS |229 |ND  |H                   |C  |-  |LIC    |MINNEAPOLIS              |MN |US |BMLH-20081010BDC    |31.    kW |31.    kW |251.0   |251.0   |35506      |N |44 |58 |33.9  |W |93  |16 |20.8  |RADIO LICENSE HOLDINGS LLC                                                  |   0.00 km |   0.00 mi |  0.00 deg |519.   m|519.0  m|-         |-       |1029019 |       m|200810108 |a0925625f37345aeba54c1b6063ebeb7   |518de0342f73466ab6afc1b6063ebeb7   |
|K229DJ      |93.7  MHz |FX |229 |ND  |                    |D  |-  |LIC    |WALKER                   |MN |US |0000203487          |0.25   kW |0.25   kW |0.0     |0.0     |202648     |N |47 |4  |43.8  |W |94  |35 |26.0  |DE LA HUNT MEDIA, INC.                                                      |   0.00 km |   0.00 mi |  0.00 deg |517.   m|517.0  m|-         |-       |1248070 |       m|203487    |25076ff384355af0018467c004d12297   |25076ff384355af0018467c00521229e   |
|K230AS      |93.9  MHz |FX |230 |ND  |                    |D  |-  |LIC    |FERGUS FALLS             |MN |US |BLFT-20060503AAO    |0.25   kW |0.25   kW |52.1    |0.0     |141499     |N |46 |20 |17.8  |W |96  |4  |11.2  |UNIVERSITY OF NORTHWESTERN-ST. PAUL                                         |   0.00 km |   0.00 mi |  0.00 deg |436.   m|436.0  m|-         |-       |-       |       m|200605036 |2e0c01199c004525a61dc1b6063ebeb7   |8894e69c10c84cd29eccc1b6063ebeb7   |
|KDMA-FM     |93.9  MHz |FM |230 |ND  |                    |A  |-  |LIC    |GRANITE FALLS            |MN |US |BLH-19931012KC      |6.     kW |6.     kW |80.0    |80.0    |34618      |N |44 |51 |23.8  |W |95  |37 |47.1  |IOWA CITY BROADCASTING COMPANY, INC.                                        |   0.00 km |   0.00 mi |  0.00 deg |385.   m|385.0  m|-         |-       |1063851 |       m|199310121 |1c78be9d1c7140048b39c1b6063ebeb7   |d04d5e6c755d4511ad9bc1b6063ebeb7   |
|WTBX        |93.9  MHz |FM |230 |ND  |                    |C1 |-  |LIC    |HIBBING                  |MN |US |BLH-20051102AAP     |100.   kW |100.   kW |162.0   |162.0   |73172      |N |47 |22 |23.8  |W |93  |0  |48.7  |MIDWEST COMMUNICATIONS, INC.                                                |   0.00 km |   0.00 mi |  0.00 deg |596.   m|596.0  m|-         |-       |1028462 |       m|200511021 |558bc4213201430f8d96c1b6063ebeb7   |392280d85b074c93ae24c1b6063ebeb7   |
|W230DG      |93.9  MHz |FX |230 |ND  |                    |D  |-  |LIC    |WAITE PARK               |MN |US |0000139500          |0.225  kW |0.225  kW |0.0     |0.0     |202293     |N |45 |33 |36.0  |W |94  |8  |21.0  |TOWNSQUARE MEDIA LICENSEE OF ST. CLOUD, INC.                                |   0.00 km |   0.00 mi |  0.00 deg |453.   m|453.0  m|-         |-       |1023850 |       m|139500    |25076f91781946b901781988ed560001   |25076f91781946b901781988ee330008   |
|KKLN        |94.1  MHz |FM |231 |ND  |                    |A  |-  |LIC    |ATWATER                  |MN |US |BLH-20000824AAA     |6.     kW |6.     kW |100.0   |100.0   |19243      |N |45 |4  |23.9  |W |94  |45 |20.0  |HEADWATERS MEDIA, LLC                                                       |   0.00 km |   0.00 mi |  0.00 deg |458.   m|458.0  m|-         |-       |1024479 |       m|200008240 |44bc87196c5341289208c1b6063ebeb7   |c2ee3bf195de4953852bc1b6063ebeb7   |
|K231BI      |94.1  MHz |FX |231 |ND  |                    |D  |-  |LIC    |DULUTH                   |MN |US |BLFT-20170901AAD    |0.25   kW |0.25   kW |0.0     |0.0     |84601      |N |46 |47 |20.0  |W |92  |7  |5.0   |MINNESOTA PUBLIC RADIO                                                      |   0.00 km |   0.00 mi |  0.00 deg |504.   m|504.0  m|-         |-       |1024128 |       m|201709017 |83c64336023f46e39425c1b6063ebeb7   |2913973c54454333aa3ec1b6063ebeb7   |
|KXLP        |94.1  MHz |FM |231 |ND  |                    |A  |-  |LIC    |EAGLE LAKE               |MN |US |BLH-20100326ACA     |3.7    kW |3.7    kW |121.0   |121.0   |164248     |N |44 |8  |30.9  |W |94  |0  |5.8   |SUBARCTIC MEDIA, LLC                                                        |   0.00 km |   0.00 mi |  0.00 deg |413.   m|413.0  m|-         |-       |1256999 |       m|201003260 |14242680e9424fdaa10ec1b6063ebeb7   |f78b7c71884043f6aeb8c1b6063ebeb7   |
|KFML        |94.1  MHz |FM |231 |ND  |                    |A  |-  |LIC    |LITTLE FALLS             |MN |US |BLH-20000919ABW     |6.     kW |6.     kW |100.0   |100.0   |37779      |N |46 |0  |14.9  |W |94  |19 |41.0  |LITTLE FALLS RADIO CORPORATION                                              |   0.00 km |   0.00 mi |  0.00 deg |453.   m|453.0  m|-         |-       |1025140 |       m|200009190 |3b4636b9cc7445b1a1bbc1b6063ebeb7   |56e5083be3f34ceb89fcc1b6063ebeb7   |
|K231AT      |94.1  MHz |FX |231 |ND  |                    |D  |-  |LIC    |PINE CITY                |MN |US |BLFT-20121114AEP    |0.055  kW |0.055  kW |43.5    |0.0     |143179     |N |45 |50 |28.0  |W |92  |58 |57.0  |MINNESOTA PUBLIC RADIO                                                      |   0.00 km |   0.00 mi |  0.00 deg |335.   m|335.0  m|-         |-       |1235885 |       m|201211142 |644a9aed194f4c4dbdd4c1b6063ebeb7   |670f009e077741a1bf0dc1b6063ebeb7   |
|K231DG      |94.1  MHz |FX |231 |DA  |                    |D  |-  |LIC    |PIPESTONE                |MN |US |BLFT-20180907ADN    |0.25   kW |0.25   kW |0.0     |0.0     |202035     |N |43 |53 |51.9  |W |95  |56 |51.1  |CHRISTENSEN BROADCASTING, LLC                                               |   0.00 km |   0.00 mi |  0.00 deg |861.   m|861.0  m|-         |0.      |1003305 |       m|201809078 |c52f33a27a6c4c3fad8dc1b6063ebeb7   |8315891a6791494c9778c1b6063ebeb7   |
|KBOR-LP     |94.1  MHz |FL |231 |ND  |                    |LP1|-  |MOD    |PLYMOUTH                 |MN |US |0000249987          |0.03   kW |0.03   kW |54.0    |54.0    |786532     |N |44 |59 |50.42 |W |93  |26 |56.07 |ADDIEUN FOUNDATION                                                          |   0.00 km |   0.00 mi |  0.00 deg |343.3  m|343.3  m|-         |-       |-       |       m|249987    |25076ff3910aefec01910f61c4bc0086   |25076ff3910aefec01910f61c73b0090   |
|KTRF-FM     |94.1  MHz |FM |231 |ND  |                    |C2 |-  |LIC    |RED LAKE FALLS           |MN |US |BLH-20160216AAL     |50.    kW |50.    kW |98.0    |98.0    |189577     |N |47 |59 |33.9  |W |95  |58 |40.1  |IOWA CITY BROADCASTING COMPANY, INC.                                        |   0.00 km |   0.00 mi |  0.00 deg |440.4  m|440.4  m|-         |-       |1281047 |       m|201602160 |bfd7b0d87e4246c084d4c1b6063ebeb7   |3b23e3773f4840e3a06dc1b6063ebeb7   |
|WFNU-LP     |94.1  MHz |FL |231 |ND  |                    |LP1|-  |LIC    |ST. PAUL                 |MN |US |BLL-20160809AAZ     |0.1    kW |0.1    kW |21.9    |0.0     |195511     |N |44 |57 |21.8  |W |93  |7  |33.7  |FROGTOWN TUNED-IN INC.                                                      |   0.00 km |   0.00 mi |  0.00 deg |293.   m|0.0    m|-         |-       |-       |       m|201608090 |5a7dba3db8c24551962ac1b6063ebeb7   |88585ae2697844a3a69ac1b6063ebeb7   |
|KKIN-FM     |94.3  MHz |FM |232 |ND  |                    |C3 |-  |LIC    |AITKIN                   |MN |US |BLH-19960911KA      |14.    kW |14.    kW |133.0   |133.0   |69485      |N |46 |41 |17.8  |W |93  |35 |58.8  |R & J BROADCASTING, INC.                                                    |   0.00 km |   0.00 mi |  0.00 deg |508.   m|508.0  m|-         |-       |-       |       m|199609110 |1216913eb6124325aea3c1b6063ebeb7   |99bc79c69e214c978512c1b6063ebeb7   |
|KULO        |94.3  MHz |FM |232 |ND  |                    |C3 |-  |LIC    |ALEXANDRIA               |MN |US |BLH-20030624AAA     |12.    kW |12.    kW |142.0   |142.0   |23091      |N |45 |56 |24.9  |W |95  |28 |4.1   |HBI RADIO ALEXANDRIA, LLC                                                   |   0.00 km |   0.00 mi |  0.00 deg |569.   m|569.0  m|-         |-       |1235182 |       m|200306240 |7824090432334d2b8408c1b6063ebeb7   |af81f2c96339427f884ac1b6063ebeb7   |
|W232DS      |94.3  MHz |FX |232 |ND  |                    |D  |-  |LIC    |BEMIDJI                  |MN |US |BLFT-20181224AAD    |0.25   kW |0.25   kW |0.0     |0.0     |202807     |N |47 |33 |20.8  |W |94  |48 |5.0   |PASKVAN MEDIA, INC.                                                         |   0.00 km |   0.00 mi |  0.00 deg |541.   m|541.0  m|-         |-       |1024705 |       m|201812248 |714fd2c82bb24e0bba5ec1b6063ebeb7   |790566b1ae0345859bcfc1b6063ebeb7   |
|K232FH      |94.3  MHz |FX |232 |ND  |                    |D  |-  |LIC    |BRECKENRIDGE             |MN |US |BLFT-20160426AAZ    |0.25   kW |0.25   kW |0.0     |0.0     |149593     |N |46 |15 |47.9  |W |96  |36 |32.3  |I3G MEDIA, LLC                                                              |   0.00 km |   0.00 mi |  0.00 deg |313.   m|313.0  m|-         |-       |1243841 |       m|201604266 |6c0ff68a909242118481c1b6063ebeb7   |e2051ed025ff438e8981c1b6063ebeb7   |
|K232EK      |94.3  MHz |FX |232 |ND  |                    |D  |-  |LIC    |ROCHESTER                |MN |US |BLFT-20141218AEH    |0.115  kW |0.115  kW |0.0     |0.0     |139123     |N |44 |2  |31.9  |W |92  |20 |26.6  |UNIVERSITY OF NORTHWESTERN-ST. PAUL                                         |   0.00 km |   0.00 mi |  0.00 deg |488.   m|488.0  m|-         |-       |1025244 |       m|201412184 |61353479585e4d8e8864c1b6063ebeb7   |d422bfb4d1f44f76a0ddc1b6063ebeb7   |
|K232GA      |94.3  MHz |FX |232 |DA  |                    |D  |-  |LIC    |SAUK RAPIDS              |MN |US |0000107211          |0.25   kW |0.25   kW |0.0     |0.0     |202576     |N |45 |36 |19.9  |W |94  |8  |21.0  |HERBERT M. HOPPE REVOCABLE TRUST                                            |   0.00 km |   0.00 mi |  0.00 deg |414.   m|414.0  m|-         |200.    |1249317 |       m|107211    |25076ff370a29f220170ac72c760039e   |25076ff370a29f220170ac72c7c203a5   |
|KDOM-FM     |94.3  MHz |FM |232 |ND  |                    |A  |-  |LIC    |WINDOM                   |MN |US |BLH-19920130KB      |5.7    kW |5.7    kW |102.0   |102.0   |72906      |N |43 |53 |5.8   |W |95  |10 |56.9  |NEXT STEP BROADCASTING, INC.                                                |   0.00 km |   0.00 mi |  0.00 deg |537.   m|537.0  m|-         |-       |-       |       m|199201300 |c02a50fe12c548b78261c1b6063ebeb7   |e9499b0865c148579bc6c1b6063ebeb7   |
|K232CZ      |94.3  MHz |FX |232 |ND  |                    |D  |-  |MOD    |WINONA                   |MN |US |0000266824          |0.104  kW |0.104  kW |-65.0   |-65.0   |77735      |N |44 |3  |02.0  |W |91  |40 |5.0   |REAL PRESENCE RADIO                                                         |   0.00 km |   0.00 mi |  0.00 deg |219.   m|219.0  m|-         |-       |-       |       m|266824    |25076ff394e07de401951a510e2f2760   |25076ff394e07de401951a5110642766   |
|K232CZ      |94.3  MHz |FX |232 |ND  |                    |D  |-  |LIC    |WINONA                   |MN |US |BLFT-19970310TH     |0.104  kW |0.104  kW |-65.0   |-65.0   |77735      |N |44 |3  |9.8   |W |91  |40 |4.5   |REAL PRESENCE RADIO                                                         |   0.00 km |   0.00 mi |  0.00 deg |219.   m|219.0  m|-         |-       |-       |       m|199703107 |b20b8fcbd30e44f8a605c1b6063ebeb7   |0b5ce9df01e74f0a9298c1b6063ebeb7   |
|KPMI-FM     |94.5  MHz |FM |233 |DA  |                    |C1 |-  |AMD    |BAUDETTE                 |MN |US |0000202414          |100.   kW |100.   kW |148.0   |148.0   |190437     |N |48 |47 |51.7  |W |95  |4  |51.0  |PASKVAN MEDIA, INC.                                                         |   0.00 km |   0.00 mi |  0.00 deg |497.   m|497.0  m|-         |0.      |1298489 |       m|202414    |25076f9184355aa30184825f722511f5   |25076f9184355aa30184825f72a611fc   |
|KPMI-FM     |94.5  MHz |FM |233 |ND  |                    |A  |-  |LIC    |BAUDETTE                 |MN |US |BLH-20190227ABG     |3.     kW |3.     kW |62.0    |62.0    |190437     |N |48 |41 |27.9  |W |94  |41 |43.8  |PASKVAN MEDIA, INC.                                                         |   0.00 km |   0.00 mi |  0.00 deg |401.   m|401.0  m|-         |-       |1020158 |       m|201902270 |cb6694128e724c39bdb1c1b6063ebeb7   |831bd4e0a14c43f5a81bc1b6063ebeb7   |
|KPMI-FM     |94.5  MHz |FS |233 |ND  |                    |A  |-  |LIC    |BAUDETTE                 |MN |US |0000125306          |1.     kW |1.     kW |30.0    |30.0    |190437     |N |48 |42 |49.1  |W |94  |40 |38.7  |PASKVAN MEDIA, INC.                                                         |   0.00 km |   0.00 mi |  0.00 deg |367.   m|367.0  m|-         |-       |-       |       m|125306    |25076f91729b1ea40172a984930e06c2   |25076f91729b1ea40172a98493a206c9   |
|WELY-FM     |94.5  MHz |FM |233 |ND  |                    |A  |-  |LIC    |ELY                      |MN |US |BLH-19920615KC      |6.     kW |6.     kW |100.0   |100.0   |5385       |N |47 |53 |39.7  |W |91  |51 |50.5  |ZOE COMMUNICATIONS, INC.                                                    |   0.00 km |   0.00 mi |  0.00 deg |534.   m|534.0  m|-         |-       |1027881 |       m|199206150 |75ed6d1411ec4de49700c1b6063ebeb7   |88614122e243426eb324c1b6063ebeb7   |
|WELY-FM     |94.5  MHz |FM |233 |ND  |                    |C2 |-  |MOD    |ELY                      |MN |US |0000235834          |35.    kW |35.    kW |100.0   |100.0   |5385       |N |47 |53 |39.6  |W |91  |51 |50.5  |ZOE COMMUNICATIONS, INC.                                                    |   0.00 km |   0.00 mi |  0.00 deg |535.   m|535.0  m|-         |-       |1027881 |       m|235834    |25076ff38cf0865e018d12bd54570862   |25076ff38cf0865e018d12bd563b0868   |
